id,code,canonical_name,source,wiktionary_url,wikidata_id,family_code,family_name,family_parent_code,ancestor_codes,script_codes,short_description,description_source_urls,description_status,description_model,description_updated_at,metadata
019e8878-f7c1-784c-8166-a64b4a98fdce,mnj,Munji,wiktionary,https://en.wiktionary.org/wiki/Category:Munji_language,Q33639,ira-mny,Munji-Yidgha,ira-sym,"[""ine-pro"",""iir-pro"",""ira-pro"",""ira-sym-pro"",""ira-mny-pro""]","[""Arab""]","Munji is an Iranic language in the Indo-Iranian branch of the Indo-European family. It is categorized as a Munji language in linguistic resources, reflecting its place within the eastern Iranic languages and its use within the region where Munji varieties have been studied.",[],missing,,,{}
019e8878-f7f3-7551-a5bb-3d28265ba4e6,mns-nor,Northern Mansi,wiktionary,https://en.wiktionary.org/wiki/Category:Northern_Mansi_language,,,,,"[""urj-pro"",""urj-ugr-pro"",""mns-pro""]",[],"Northern Mansi is a language in the Mansi branch of the Uralic language family, spoken in northern Siberia. It represents one of the regional varieties within the Mansi languages and is documented in linguistic resources.",[],missing,,,{}
019e8878-f81e-7694-b1ba-bfc4d0cb9585,mnw,Mon,wiktionary,https://en.wiktionary.org/wiki/Category:Mon_language,Q13349,mkh-mnc,Monic,mkh,"[""aav-pro"",""mkh-pro"",""mkh-mmn""]","[""Mymr""]",Mon is an Austroasiatic language of the Monic branch spoken by the Mon people in Myanmar and parts of Thailand. It is a living language with an established historical presence in the region and ongoing transmission among communities.,[],missing,,,{}
019e8878-f84c-7ced-8e49-084ffd4be5ce,mog,Mongondow,wiktionary,https://en.wiktionary.org/wiki/Category:Mongondow_language,Q3058458,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn""]","Mongondow is an Austronesian language spoken by the Mongondow people in Sulawesi, Indonesia. It belongs to the Malayo-Polynesian branch of the Austronesian family and is used in regional communities of northern Sulawesi. The entry treats it as a living language rather than a reconstructed form, with no direct attestation beyond modern usage.",[],missing,,,{}
019e8878-f87c-78ac-80ee-7ab1546a038e,moh,Mohawk,wiktionary,https://en.wiktionary.org/wiki/Category:Mohawk_language,Q13339,iro-nor,North Iroquoian,iro,"[""iro-pro"",""iro-nor-pro"",""iro-omo""]","[""Latn""]","Mohawk is an Iroquoian language of the Northern Iroquoian subgroup, spoken by the Mohawk people in parts of present-day Canada and the United States. It belongs to the Iroquoian language family and is attested in historical sources as well as contemporary usage within Mohawk communities.",[],missing,,,{}
019e8878-f8a9-7ec7-837b-1db2965f1f18,mos,Moore,wiktionary,https://en.wiktionary.org/wiki/Category:Moore_language,Q36096,nic-mre,Moré,nic-wov,"[""nic-pro"",""nic-gur-pro"",""nic-ovo-pro""]","[""Latn""]","Moable language? Sorry, I must provide a precise output. Here is the final concise description:

Moore language is a West African language listed in the Moore language category. It is documented as a human language associated with the Moore people and their communities, reflecting its place in the region’s linguistic landscape.",[],missing,,,{}
019e8878-f8d8-70b3-804c-4eddd2ac6649,mpm,Yosondúa Mixtec,wiktionary,https://en.wiktionary.org/wiki/Category:Yosond%C3%BAa_Mixtec_language,Q12953741,omq-mxt,Mixtec,omq-mix,"[""omq-pro"",""omq-mix-pro"",""omq-mxt-pro""]","[""Latn""]",Yosondúa Mixtec is a language name used for a variety within the Mixtec language family. The designation reflects its inclusion in linguistic inventories of Mixtec languages and helps differentiate it from other related varieties.,[],missing,,,{}
019e8878-f907-7706-b265-eaa4f35df324,mql,Mbelime,wiktionary,https://en.wiktionary.org/wiki/Category:Mbelime_language,Q4286473,nic-eov,Eastern Oti-Volta,nic-ovo,"[""nic-pro"",""nic-gur-pro"",""nic-ovo-pro"",""nic-eov-pro""]","[""Latn""]","Mbelime is the language referenced by the category Mbelime language. The source provides limited information and does not specify its status, language family, region, or historical period. Further details would require consulting the referenced category or related linguistic resources.",[],missing,,,{}
019e8878-f934-7fe4-b6b3-ae2011d096bf,mqs,West Makian,wiktionary,https://en.wiktionary.org/wiki/Category:West_Makian_language,Q3033575,paa-nha,North Halmahera,,"[""paa-nha-pro""]","[""Latn""]","West Makian is an Austronesian language spoken in the Maluku region of Indonesia. It forms part of the North Halmahera–Western Oceanic subgroup within Malayo-Polynesian, with its development understood through comparative linguistic work rather than direct historical records.",[],missing,,,{}
019e8878-f961-7d53-a671-d16d51afaf79,mr,Marathi,wiktionary,https://en.wiktionary.org/wiki/Category:Marathi_language,Q1571,inc-sou,Southern Indo-Aryan,inc,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ama"",""omr""]","[""Deva"",""Modi""]","Marathi is a language categorized under the Marathi language category. It appears as a primary label used to organize linguistic data and etymological entries in a structured knowledge base. The category signals that Marathi constitutes a distinct language entry within the set of related languages, aiding cross-referencing and comparative study.",[],missing,,,{}
019e8878-f993-7cb4-831a-831c8b0d52ef,mrj,Western Mari,wiktionary,https://en.wiktionary.org/wiki/Category:Western_Mari_language,Q1776032,chm,Mari,urj,"[""urj-pro"",""chm-pro""]","[""Cyrl""]","Western Mari is a Uralic language of the Mari language family, spoken in the region around the Mari El area in Russia. It represents the Western branch of Mari and is known through comparative linguistic descriptions rather than extensive attested records.",[],missing,,,{}
019e8878-f9c3-7ad3-b617-8c5d2995548b,mrw,Maranao,wiktionary,https://en.wiktionary.org/wiki/Category:Maranao_language,Q33800,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn"",""Arab""]","Maranao is an Austronesian language of the Philippines, within the Malayo-Polynesian branch of the Philippine languages, spoken by communities in Mindanao, particularly around Lake Lanao. It belongs to the wider Austronesian linguistic lineage and illustrates the regional diversity of Philippine languages.",[],missing,,,{}
019e8878-f9f4-7803-a074-7af24aed8a44,ms,Malay,wiktionary,https://en.wiktionary.org/wiki/Category:Malay_language,Q9237,poz-mly,Malayic,poz-mcm,"[""ms-old"",""ms-cla""]","[""Latn"",""ms-Arab""]","Malay is an Austronesian language of the Malay archipelago. It is spoken across Southeast Asia, primarily on the Malay Peninsula and in parts of Indonesia, Brunei, Singapore, and Malaysia, with numerous dialects and standardized varieties used for education, media, and communication.",[],missing,,,{}
019e8878-fa28-7ac6-a472-35ea605cc7ec,ms-cla,Classical Malay,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Classical_Malay_by_language,,,,,"[""ms-old""]",[],"Classical Malay is the Malay language used as a source for lexemes that have been derived into other languages. The category captures terms derived from Classical Malay by language, illustrating its influence on vocabulary across linguistic groups.",[],missing,,,{}
019e8878-fa51-7264-beb9-29b1bab321ae,ms-old,Old Malay,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Old_Malay_by_language,,,,,[],[],"Old Malay is a historical form of the Malay language. It is the source of terms borrowed into other languages, as reflected by the category of terms derived from Old Malay by language. The entry highlights its role in historical linguistic exchange within the broader Malay-speaking world.",[],missing,,,{}
019e8878-fa7c-76a6-b915-c51127d2fe2f,msb,Masbatenyo,wiktionary,https://en.wiktionary.org/wiki/Category:Masbatenyo_language,Q33948,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn""]","Masbatenyo is a language categorized under the Masbatenyo language category. It includes lexical items and linguistic material used to study word formation and etymologies, helping organize related terms within language documentation efforts. This description remains high level and based on category information.",[],missing,,,{}
019e8878-faad-7269-bb59-d1d00633b7af,msy,Aruamu,wiktionary,https://en.wiktionary.org/wiki/Category:Aruamu_language,Q3501809,paa-rub,Ruboni,paa-lra,[],"[""Latn""]","Aruamu is a language. The entry under the Aruamu language category provides its name and classification within a language group, but the available material does not specify its status, family, region, or period. Any further details would require consulting the source directly.",[],missing,,,{}
019e8878-fadc-7249-a5e9-0820ede39314,mt,Maltese,wiktionary,https://en.wiktionary.org/wiki/Category:Maltese_language,Q9166,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar"",""sqr""]","[""Latn""]",Maltese is an Afro-Asiatic language of the Semitic branch spoken in Malta. It is the distinctive language of the Maltese region with a long-standing regional presence in the central Mediterranean. Its classification reflects its place among Afro-Asiatic languages and its Semitic roots.,[],missing,,,{}
019e8878-fb0b-7677-a711-5a0663a2b459,mtq,Muong,wiktionary,https://en.wiktionary.org/wiki/Category:Muong_language,Q3236789,mkh-vie,Vietic,mkh,"[""aav-pro"",""mkh-pro"",""mkh-vie-pro""]","[""Latn""]","Muong is a language of the Vietic branch within the Austroasiatic language family, spoken in Vietnam. It is part of the Vietic subgroup and is documented in language references as Muong language, illustrating its classification within this regional branch of Austroasiatic without asserting current speaker numbers or contemporary usage.",[],missing,,,{}
019e8878-fb3e-755a-b185-da1d500d006f,mtr,Mewari,wiktionary,https://en.wiktionary.org/wiki/Category:Mewari_language,Q2992857,raj,Rajasthani,inc-wes,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ogu""]","[""Deva""]","Mewari is an Indo-Aryan language spoken in the Rajasthan region of India. It belongs to the Western branch of the Indo-Aryan family and is used by communities in and around Udaipur and surrounding areas. The language has historical roots in the region and exists in multiple dialects, with a tradition of oral and written forms.",[],missing,,,{}
019e8878-fb6e-7436-89fc-264e57157621,mue,Media Lengua,wiktionary,https://en.wiktionary.org/wiki/Category:Media_Lengua_language,Q36066,qfa-mix,mixed,qfa-cnt,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""osp"",""es-ear"",""es"",""qwe-pro"",""qu""]","[""Latn""]","Media Lengua is a language of Peru. It is a mixed language with a Quechuan base and substantial Spanish influence, spoken in the Ayacucho region; it represents a historic contact phenomenon rather than a direct descendant of a single ancestral tongue.",[],missing,,,{}
019e8878-fb9e-7b77-8d75-f2e98b8a16a1,mui,Musi,wiktionary,https://en.wiktionary.org/wiki/Category:Musi_language,Q615660,poz-mly,Malayic,poz-mcm,"[""map-pro"",""poz-pro"",""poz-msa-pro"",""poz-mcm-pro"",""poz-mly-pro""]","[""Latn""]","Musi is a human language categorized within the Musi language family. Its classification is derived from comparative linguistic methods, and no specific speaker numbers or historical dates are provided.",[],missing,,,{}
019e8878-fbd0-7b49-bee2-8de2093010bc,mul,Translingual,wiktionary,https://en.wiktionary.org/wiki/Category:Translingual_language,Q7834564,qfa-not,not a family,qfa-not,[],"[""All""]",Translingual is a category used for terms and concepts that occur across many languages rather than belonging to a single language. It is not tied to a specific region or language family and is used to describe cross-linguistic items.,[],missing,,,{}
019e8878-fbfc-72b6-92d9-98b312fe4057,mul-tax,taxonomic name,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_taxonomic_name_by_language,Q522190,,,,[],[],"Category: Terms derived from taxonomic name by language documents words in various languages that originate from taxonomic nomenclature. It notes linguistic derivation rather than a single language community, and the scope spans multiple language families and regions, reflecting how taxonomic terms are adapted into everyday vocabularies.",[],missing,,,{}
019e8878-fc2b-7557-a4ad-7ac561f44ce2,mun-pro,Proto-Munda,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Munda_language,,,,,"[""aav-pro""]",[],"Proto-Munda is the reconstructed common ancestor of the Munda language family. It is not directly attested and is inferred through comparative reconstruction of its descendant Munda languages. As a proto-language, it provides a basis for tracing shared vocabulary and phonological patterns within the Munda subgroup.",[],missing,,,{}
019e8878-fc55-718d-b6fe-ae4d25d9459b,mup,Malvi,wiktionary,https://en.wiktionary.org/wiki/Category:Malvi_language,Q33413,raj,Rajasthani,inc-wes,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ogu""]","[""Deva""]",Malvi is an Indo-Aryan language spoken in central India. It forms part of the Western Indo-Aryan subgroup and is associated with the Malwa region. The entry notes its status within language classifications and its regional use among communities in Madhya Pradesh and Rajasthan.,[],missing,,,{}
019e8878-fc84-7d29-83a4-41db614496e9,muy,Muyang,wiktionary,https://en.wiktionary.org/wiki/Category:Muyang_language,Q3502301,cdc-cbm,Central Chadic,cdc,"[""afa-pro"",""cdc-pro"",""cdc-cbm-pro""]","[""Latn""]","Muyang is a human language with limited information available in the cited source. It is identified as a language name without specific notes on status, language family, region, or historical period in the provided material.",[],missing,,,{}
019e8878-fcb0-7811-8ff9-fa072e11f627,mvi,Miyako,wiktionary,https://en.wiktionary.org/wiki/Category:Miyako_language,Q36218,jpx-sry,Southern Ryukyuan,jpx-ryu,"[""jpx-pro"",""jpx-ryu-pro""]","[""Jpan""]","Miyako language is a Ryukyuan language in the Japonic language family, associated with the Miyako Islands in Japan. It is one of the languages in the Ryukyu archipelago and is classified within the Japonic family, distinct from mainland Japanese.",[],missing,,,{}
